customer_id,age,country,booking_date,room_type,booking_channel,lead_time,adr(average daily rate),is_cancelled,total_revenue,booking_month,customer_risk_category,total_guests,stay_duration
5104,51,UK,18-02-2023,Suite,Agent,119,2883.96,1,8651.88,February,High Risk,2,5
5105,39,USA,29-03-2023,Suite,Online,100,4559.48,1,27356.88,March,Medium Risk,1,2
5106,28,UK,30-11-2023,Suite,Online,106,14225.86,1,142258.6,November,High Risk,2,1
5109,39,Germany,10-03-2023,Suite,Agent,7,4094.63,1,49135.56,March,Low Risk,1,9
5110,24,India,01-03-2023,Suite,Online,98,4043.22,1,20216.1,March,Medium Risk,2,11
5111,60,UK,29-10-2023,Suite,Online,60,13763.21,0,178921.73,October,Medium Risk,2,8
5112,41,UAE,06-09-2023,Suite,Agent,99,4160.7,1,12482.1,September,Medium Risk,1,10
5113,21,USA,18-06-2023,Suite,Corporate,26,7021.64,0,98302.96,June,Low Risk,1,8
5120,67,UAE,07-04-2023,Suite,Agent,154,8303.72,1,74733.48,April,High Risk,2,4
5123,55,India,05-02-2023,Suite,Agent,39,11624.63,0,69747.78,February,Low Risk,1,17
5124,38,USA,03-12-2023,Suite,Corporate,103,11826.05,1,47304.2,December,High Risk,1,2
5127,22,Germany,31-10-2023,Suite,Corporate,32,13090.19,1,117811.71,October,Low Risk,1,1
5129,27,India,13-12-2023,Suite,Corporate,144,11372.2,1,45488.8,December,High Risk,2,4
5133,24,UK,26-01-2023,Suite,Online,42,2363.53,0,30725.89,January,Low Risk,2,18
5134,20,Germany,22-05-2023,Suite,Online,116,4230.2,1,25381.2,May,High Risk,1,1
5138,36,UK,30-05-2023,Suite,Online,42,12929.05,0,155148.6,May,Low Risk,1,20
5141,22,UAE,12-10-2023,Suite,Online,24,11222.82,0,78559.74,October,Low Risk,2,2
5143,21,UK,15-09-2023,Suite,Corporate,92,9929.37,0,139011.18,September,Medium Risk,2,15
5144,29,UK,16-09-2023,Suite,Online,98,5878.18,0,17634.54,September,Medium Risk,2,8
5146,59,USA,24-11-2023,Suite,Online,178,6371.89,1,44603.23,November,High Risk,1,5
5149,38,USA,17-09-2023,Suite,Corporate,37,12429.61,0,74577.66,September,Low Risk,2,1
5151,41,UAE,03-07-2023,Suite,Agent,0,11186.28,0,134235.36,July,Low Risk,1,20
5152,42,Germany,16-01-2023,Suite,Online,53,5639.02,0,11278.04,January,Medium Risk,1,19
5158,53,India,24-01-2023,Suite,Corporate,116,6594.24,1,19782.72,January,High Risk,1,4
5162,59,UK,11-12-2023,Suite,Corporate,179,4577.34,1,18309.36,December,High Risk,2,2
5164,33,UAE,22-01-2023,Suite,Online,28,10801.45,0,129617.4,January,Low Risk,2,12
5165,50,Germany,29-06-2023,Suite,Online,141,14648.21,1,161130.31,June,High Risk,1,12
5169,23,India,12-08-2023,Suite,Agent,114,4358.09,1,52297.08,August,High Risk,2,19
5171,62,USA,25-08-2023,Suite,Agent,96,9897.79,1,118773.48,August,Medium Risk,2,10
5174,39,USA,19-01-2023,Suite,Agent,119,6531.73,1,13063.46,January,High Risk,1,5
5178,40,Germany,02-03-2023,Suite,Agent,16,13147.03,0,13147.03,March,Low Risk,2,5
5182,33,Germany,17-03-2023,Suite,Online,61,10289.03,0,20578.06,March,Medium Risk,2,18
5183,20,USA,10-09-2023,Suite,Agent,57,7609.6,0,106534.4,September,Medium Risk,2,10
5185,39,UAE,18-06-2023,Suite,Corporate,130,7603.51,1,53224.57,June,High Risk,2,14
5187,46,USA,18-05-2023,Suite,Corporate,79,12228.28,0,85597.96,May,Medium Risk,2,2
5191,30,India,01-04-2023,Suite,Online,66,6486.66,0,84326.58,April,Medium Risk,1,14
5194,69,UAE,10-09-2023,Suite,Agent,55,11853.1,1,47412.4,September,Medium Risk,1,5
5196,65,USA,20-01-2023,Suite,Corporate,77,6916.89,0,6916.89,January,Medium Risk,1,7
5200,57,India,20-08-2023,Suite,Agent,145,10592.14,1,63552.84,August,High Risk,2,4
5201,38,UAE,24-11-2023,Suite,Online,47,9444.57,1,75556.56,November,Low Risk,2,5
5204,23,UAE,17-12-2023,Suite,Corporate,72,11867.7,0,11867.7,December,Medium Risk,1,6
5205,61,India,17-04-2023,Suite,Corporate,128,2978.84,1,8936.52,April,High Risk,2,1
5217,27,UAE,05-06-2023,Suite,Online,139,8310.24,1,16620.48,June,High Risk,1,14
5218,64,UAE,04-08-2023,Suite,Agent,32,3337.13,0,3337.13,August,Low Risk,1,7
5220,53,UAE,25-12-2023,Suite,Online,82,13818.14,0,179635.82,December,Medium Risk,1,6
5232,41,UAE,09-09-2023,Suite,Agent,152,12770.33,1,76621.98,September,High Risk,1,17
5234,60,India,30-04-2023,Suite,Online,44,13084.61,0,157015.32,April,Low Risk,2,18
5236,64,USA,11-06-2023,Suite,Corporate,94,6178.73,0,30893.65,June,Medium Risk,1,6
5238,50,UK,03-05-2023,Suite,Corporate,33,10450.46,0,73153.22,May,Low Risk,1,5
5239,36,Germany,21-05-2023,Suite,Corporate,97,14390.46,0,86342.76,May,Medium Risk,2,8
5242,57,Germany,14-09-2023,Suite,Agent,178,7964.86,1,111508.04,September,High Risk,1,8
5243,64,Germany,21-11-2023,Suite,Corporate,41,6488.49,0,64884.9,November,Low Risk,1,10
5249,68,USA,06-10-2023,Suite,Agent,135,5441.93,1,21767.72,October,High Risk,1,15
5251,18,UAE,06-01-2023,Suite,Agent,86,13586.8,0,81520.8,January,Medium Risk,1,11
5252,51,UAE,28-05-2023,Suite,Online,61,9533.29,0,114399.48,May,Medium Risk,2,2
5257,65,India,11-10-2023,Suite,Corporate,23,14056.52,0,196791.28,October,Low Risk,1,3
5260,56,India,27-11-2023,Suite,Online,148,2243.44,1,8973.76,November,High Risk,2,13
5261,41,UK,10-12-2023,Suite,Agent,40,6122.48,1,79592.24,December,Low Risk,2,2
5262,43,UK,25-02-2023,Suite,Online,12,2815.57,1,33786.84,February,Low Risk,1,16
5265,30,UK,04-02-2023,Suite,Online,77,7263.87,1,50847.09,February,Medium Risk,1,12
5266,22,USA,28-07-2023,Suite,Online,70,7189.64,1,71896.4,July,Medium Risk,1,11
5269,20,USA,27-05-2023,Suite,Online,15,7634.64,0,45807.84,May,Low Risk,1,15
5271,66,UAE,22-03-2023,Suite,Agent,127,2989.05,1,14945.25,March,High Risk,2,7
5273,18,Germany,28-03-2023,Suite,Corporate,10,12087.35,0,24174.7,March,Low Risk,1,12
5275,34,UAE,30-10-2023,Suite,Agent,120,14559.06,1,131031.54,October,High Risk,1,14
5277,42,UAE,18-05-2023,Suite,Online,137,6108.31,1,24433.24,May,High Risk,2,3
5282,49,USA,19-01-2023,Suite,Corporate,5,4106.87,1,28748.09,January,Low Risk,1,4
5286,45,UK,25-06-2023,Suite,Agent,37,2171.79,0,30405.06,June,Low Risk,1,7
5289,46,Germany,10-08-2023,Suite,Corporate,110,9712.19,1,19424.38,August,High Risk,2,4
5297,24,Germany,19-08-2023,Suite,Corporate,9,13435.79,0,80614.74,August,Low Risk,2,1
5308,63,UK,13-07-2023,Suite,Agent,68,2482.77,1,27310.47,July,Medium Risk,1,3
5309,47,UAE,15-07-2023,Suite,Agent,46,7347.09,0,44082.54,July,Low Risk,2,13
5313,65,USA,01-08-2023,Suite,Online,163,7849.3,1,62794.4,August,High Risk,1,16
5315,49,UK,01-09-2023,Suite,Corporate,91,4985.79,1,9971.58,September,Medium Risk,2,10
5316,25,India,27-04-2023,Suite,Online,103,4697.71,1,18790.84,April,High Risk,2,1
5326,66,USA,31-03-2023,Suite,Corporate,31,12546.76,0,100374.08,March,Low Risk,2,10
5328,35,Germany,02-04-2023,Suite,Online,174,9652.96,1,106182.56,April,High Risk,1,3
5331,62,India,25-04-2023,Suite,Online,46,2329.83,1,6989.49,April,Low Risk,1,15
5332,32,Germany,26-07-2023,Suite,Online,16,3590.65,0,39497.15,July,Low Risk,2,8
5336,46,UK,13-04-2023,Suite,Agent,32,5072.56,0,25362.8,April,Low Risk,1,9
5339,20,USA,02-02-2023,Suite,Agent,38,10722.92,0,107229.2,February,Low Risk,2,16
5342,21,UK,19-02-2023,Suite,Agent,67,3113.99,0,43595.86,February,Medium Risk,2,7
5343,69,UK,07-10-2023,Suite,Corporate,51,10909.98,1,141829.74,October,Medium Risk,2,1
5345,48,USA,01-06-2023,Suite,Online,156,6859.34,1,48015.38,June,High Risk,2,5
5346,60,India,27-05-2023,Suite,Agent,164,6338.68,1,76064.16,May,High Risk,2,18
5352,66,UK,18-08-2023,Suite,Corporate,31,11156.04,1,133872.48,August,Low Risk,1,7
5354,45,UK,15-10-2023,Suite,Corporate,103,12478.18,1,37434.54,October,High Risk,1,14
5355,48,Germany,18-04-2023,Suite,Corporate,147,7826.62,1,109572.68,April,High Risk,1,2
5358,65,India,21-04-2023,Suite,Agent,158,9539.31,1,104932.41,April,High Risk,2,12
5363,54,USA,22-07-2023,Suite,Corporate,164,3482.79,1,24379.53,July,High Risk,1,5
5367,49,USA,08-10-2023,Suite,Online,99,2111.88,0,2111.88,October,Medium Risk,2,5
5368,69,UK,15-12-2023,Suite,Corporate,143,6969.53,1,13939.06,December,High Risk,1,20
5369,34,UAE,20-08-2023,Suite,Agent,1,2279.79,1,2279.79,August,Low Risk,1,7
5370,52,India,21-04-2023,Suite,Corporate,142,14395.89,1,129563.01,April,High Risk,2,16
5372,36,Germany,12-01-2023,Suite,Agent,62,4018.77,0,20093.85,January,Medium Risk,2,12
5375,24,USA,12-10-2023,Suite,Agent,93,11476.89,1,45907.56,October,Medium Risk,1,20
5376,45,USA,01-05-2023,Suite,Online,65,5209.73,1,5209.73,May,Medium Risk,1,17
5382,33,India,26-11-2023,Suite,Online,125,9745.44,1,19490.88,November,High Risk,2,17
5385,20,India,04-08-2023,Suite,Corporate,78,5109.3,1,45983.7,August,Medium Risk,1,2
5386,38,Germany,09-07-2023,Suite,Agent,102,4311.33,1,12933.99,July,High Risk,1,2
5388,53,Germany,23-06-2023,Suite,Agent,98,11073.1,1,110731,June,Medium Risk,2,6
5390,54,USA,03-04-2023,Suite,Online,130,7715.06,1,69435.54,April,High Risk,1,8
5391,39,India,22-02-2023,Suite,Online,10,10098.73,0,111086.03,February,Low Risk,2,14
5392,59,Germany,04-04-2023,Suite,Corporate,27,4507.38,0,58595.94,April,Low Risk,1,3
5393,29,India,23-04-2023,Suite,Agent,47,13712.62,0,123413.58,April,Low Risk,1,5
5394,59,India,17-08-2023,Suite,Corporate,27,9137.16,0,100508.76,August,Low Risk,2,4
5396,28,Germany,28-07-2023,Suite,Agent,54,2242.78,0,4485.56,July,Medium Risk,1,10
5397,33,India,01-07-2023,Suite,Agent,82,8295.99,0,8295.99,July,Medium Risk,2,14
5399,57,UAE,08-10-2023,Suite,Online,1,14604.1,1,73020.5,October,Low Risk,1,7
5409,32,UK,24-09-2023,Suite,Agent,119,8338.56,1,25015.68,September,High Risk,1,2
5415,29,UAE,24-10-2023,Suite,Agent,38,13197.12,0,92379.84,October,Low Risk,1,1
5418,40,Germany,22-01-2023,Suite,Corporate,70,9607.94,0,115295.28,January,Medium Risk,1,13
5421,66,India,09-08-2023,Suite,Agent,113,8828.34,1,70626.72,August,High Risk,2,19
5423,64,UK,27-02-2023,Suite,Online,96,5084.54,0,40676.32,February,Medium Risk,2,1
5428,18,UAE,19-01-2023,Suite,Online,96,2714.11,0,8142.33,January,Medium Risk,1,10
5438,24,India,10-01-2023,Suite,Online,110,8480.53,1,59363.71,January,High Risk,1,12
5449,37,India,27-11-2023,Suite,Corporate,117,5327.11,1,42616.88,November,High Risk,1,12
5451,37,USA,12-06-2023,Suite,Corporate,167,6736.66,1,26946.64,June,High Risk,1,8
5452,29,UAE,09-02-2023,Suite,Agent,120,9219.51,1,73756.08,February,High Risk,2,15
5461,49,USA,12-07-2023,Suite,Corporate,176,13915.5,1,125239.5,July,High Risk,2,10
5463,32,UK,05-10-2023,Suite,Corporate,149,9571.59,1,105287.49,October,High Risk,2,14
5464,22,USA,23-05-2023,Suite,Corporate,162,6373.61,1,6373.61,May,High Risk,1,1
5465,63,UAE,01-09-2023,Suite,Online,18,5352.18,0,5352.18,September,Low Risk,1,9
5466,67,Germany,31-07-2023,Suite,Corporate,131,5276.93,1,58046.23,July,High Risk,1,2
5471,57,India,09-02-2023,Suite,Corporate,153,9052.39,1,72419.12,February,High Risk,2,18
5476,55,UAE,14-06-2023,Suite,Online,168,8682.44,1,17364.88,June,High Risk,1,20
5478,19,Germany,22-06-2023,Suite,Corporate,102,11782.69,1,129609.59,June,High Risk,2,2
5479,25,USA,03-12-2023,Suite,Online,15,12949.06,1,90643.42,December,Low Risk,2,17
5482,55,Germany,15-11-2023,Suite,Agent,45,12138.36,0,48553.44,November,Low Risk,2,18
5484,44,UAE,14-05-2023,Suite,Agent,97,10017.8,0,110195.8,May,Medium Risk,1,5
5485,37,UAE,04-05-2023,Suite,Agent,123,8556.77,1,119794.78,May,High Risk,1,17
5488,48,UK,19-12-2023,Suite,Online,83,5911.16,0,47289.28,December,Medium Risk,2,11
5490,49,India,13-01-2023,Suite,Online,8,11043.41,0,11043.41,January,Low Risk,1,14
5494,44,UAE,26-03-2023,Suite,Online,121,5468.08,1,54680.8,March,High Risk,2,9
5495,52,UAE,05-09-2023,Suite,Online,58,4648.98,0,23244.9,September,Medium Risk,1,7
5496,48,UAE,25-02-2023,Suite,Agent,111,4482.78,1,8965.56,February,High Risk,1,15
5497,32,USA,21-06-2023,Suite,Online,112,7360.6,1,44163.6,June,High Risk,2,1
5500,66,Germany,20-07-2023,Suite,Corporate,111,3347.3,1,46862.2,July,High Risk,2,17
5506,28,USA,29-01-2023,Suite,Online,83,11321.8,0,22643.6,January,Medium Risk,2,11
5508,65,UK,02-11-2023,Suite,Agent,44,6594.26,1,79131.12,November,Low Risk,2,7
5510,39,Germany,19-04-2023,Suite,Online,136,4604.44,1,41439.96,April,High Risk,1,17
5512,48,UK,26-05-2023,Suite,Corporate,173,10628.07,1,127536.84,May,High Risk,2,5
5513,31,India,03-10-2023,Suite,Agent,35,3334.21,0,43344.73,October,Low Risk,1,2
5519,49,India,03-06-2023,Suite,Corporate,32,7373.03,0,88476.36,June,Low Risk,1,19
5524,33,India,30-07-2023,Suite,Online,170,3562.14,1,35621.4,July,High Risk,2,7
5532,36,USA,19-09-2023,Suite,Corporate,62,14316.96,0,114535.68,September,Medium Risk,1,13
5533,60,Germany,31-01-2023,Suite,Corporate,24,9882.32,1,19764.64,January,Low Risk,2,2
5538,37,India,24-08-2023,Suite,Agent,29,12237.15,0,61185.75,August,Low Risk,2,8
5543,28,UK,13-06-2023,Suite,Online,139,8815.73,1,88157.3,June,High Risk,1,14
5547,22,India,10-09-2023,Suite,Corporate,135,2560.33,1,20482.64,September,High Risk,2,18
5548,22,India,13-05-2023,Suite,Corporate,111,9188.5,1,119450.5,May,High Risk,1,7
5549,68,USA,01-10-2023,Suite,Online,32,14096.72,0,183257.36,October,Low Risk,2,1
5551,29,USA,20-08-2023,Suite,Corporate,177,3601.5,1,21609,August,High Risk,2,1
5562,28,USA,20-08-2023,Suite,Corporate,173,13350.24,1,13350.24,August,High Risk,1,19
5565,35,Germany,04-02-2023,Suite,Online,144,8379.44,1,50276.64,February,High Risk,2,6
5566,40,UAE,13-07-2023,Suite,Corporate,16,10201.78,0,132623.14,July,Low Risk,2,20
5567,28,UAE,23-06-2023,Suite,Agent,104,7505.42,1,7505.42,June,High Risk,2,5
5568,38,UAE,12-04-2023,Suite,Corporate,117,14512.91,1,116103.28,April,High Risk,2,4
5569,61,USA,20-11-2023,Suite,Corporate,22,3759.44,0,37594.4,November,Low Risk,2,6
5570,22,USA,20-10-2023,Suite,Agent,38,8183.66,0,49101.96,October,Low Risk,2,6
5571,40,Germany,26-03-2023,Suite,Corporate,160,7400.63,1,66605.67,March,High Risk,1,11
5572,58,USA,20-07-2023,Suite,Corporate,9,11005.19,0,132062.28,July,Low Risk,2,6
5573,42,USA,22-06-2023,Suite,Corporate,82,14520.08,0,87120.48,June,Medium Risk,2,2
5574,58,USA,29-01-2023,Suite,Agent,167,5749.37,1,57493.7,January,High Risk,2,19
5575,27,USA,24-10-2023,Suite,Corporate,72,14419.24,0,100934.68,October,Medium Risk,1,10
5579,24,Germany,07-03-2023,Suite,Online,11,14227.58,0,113820.64,March,Low Risk,1,20
5580,21,UK,27-05-2023,Suite,Agent,21,12906.06,0,129060.6,May,Low Risk,1,12
5582,32,USA,10-03-2023,Suite,Online,61,3662.17,1,43946.04,March,Medium Risk,1,8
5586,39,Germany,05-11-2023,Suite,Corporate,141,7673.92,1,23021.76,November,High Risk,2,16
5597,50,Germany,23-06-2023,Suite,Online,50,13785.7,1,96499.9,June,Low Risk,2,9
5602,37,Germany,09-03-2023,Suite,Online,152,13169,1,105352,March,High Risk,1,4
5603,47,USA,07-04-2023,Suite,Online,0,3596.2,0,43154.4,April,Low Risk,1,2
5604,55,UAE,16-06-2023,Suite,Corporate,8,9680.97,0,19361.94,June,Low Risk,1,8
5606,45,USA,25-08-2023,Suite,Corporate,100,5193.05,0,20772.2,August,Medium Risk,1,18
5608,47,USA,18-10-2023,Suite,Online,107,6318.97,1,50551.76,October,High Risk,1,17
5610,30,Germany,04-11-2023,Suite,Corporate,148,7821.23,1,23463.69,November,High Risk,1,4
5614,55,UAE,11-09-2023,Suite,Online,171,7175.9,1,14351.8,September,High Risk,1,6
5615,19,India,02-08-2023,Suite,Corporate,164,2904.35,1,23234.8,August,High Risk,2,19
5617,43,USA,11-03-2023,Suite,Online,137,2861.03,1,34332.36,March,High Risk,1,8
5618,28,UAE,22-08-2023,Suite,Agent,81,4624.58,0,60119.54,August,Medium Risk,2,1
5621,57,India,23-06-2023,Suite,Agent,46,4323.58,0,60530.12,June,Low Risk,1,17
5622,60,India,06-07-2023,Suite,Agent,87,7197.12,0,14394.24,July,Medium Risk,1,12
5627,57,India,06-11-2023,Suite,Online,53,8579.28,0,102951.36,November,Medium Risk,2,10
5628,43,USA,07-08-2023,Suite,Online,146,2033.29,1,16266.32,August,High Risk,1,3
5629,47,UK,01-01-2023,Suite,Online,24,2402.74,0,7208.22,January,Low Risk,2,19
5631,37,USA,04-10-2023,Suite,Agent,140,4749.65,1,42746.85,October,High Risk,1,7
5634,63,USA,08-02-2023,Suite,Agent,174,10675.55,1,138782.15,February,High Risk,1,16
5637,33,UAE,05-07-2023,Suite,Online,106,13962.18,1,125659.62,July,High Risk,1,5
5642,40,Germany,29-01-2023,Suite,Corporate,150,9049.18,1,108590.16,January,High Risk,2,3
5644,26,USA,20-02-2023,Suite,Online,156,13430.56,1,188027.84,February,High Risk,2,11
5648,54,Germany,05-02-2023,Suite,Online,80,5998.94,0,41992.58,February,Medium Risk,1,3
5654,32,India,15-12-2023,Suite,Corporate,25,7959.84,1,95518.08,December,Low Risk,2,13
5660,29,India,17-03-2023,Suite,Agent,137,8941.11,1,26823.33,March,High Risk,1,12
5664,47,UK,22-12-2023,Suite,Online,70,7292.6,1,36463,December,Medium Risk,1,14
5668,28,Germany,21-08-2023,Suite,Corporate,142,11475.02,1,91800.16,August,High Risk,2,4
5673,51,USA,23-11-2023,Suite,Online,57,2347.31,0,14083.86,November,Medium Risk,2,11
5675,67,UK,24-12-2023,Suite,Agent,145,3771.68,1,41488.48,December,High Risk,1,1
5676,55,UAE,17-04-2023,Suite,Corporate,21,5006.63,1,35046.41,April,Low Risk,1,10
5681,32,USA,30-12-2023,Suite,Online,158,8605.42,1,34421.68,December,High Risk,1,16
5685,54,Germany,27-01-2023,Suite,Online,60,14016.68,1,112133.44,January,Medium Risk,1,18
5694,25,India,07-06-2023,Suite,Online,71,10745.94,1,53729.7,June,Medium Risk,1,9
5695,46,Germany,05-06-2023,Suite,Corporate,24,10333.82,0,82670.56,June,Low Risk,2,19
5696,47,Germany,31-05-2023,Suite,Agent,90,2958.94,1,17753.64,May,Medium Risk,2,1
5698,56,Germany,17-09-2023,Suite,Corporate,63,12184.19,0,121841.9,September,Medium Risk,1,13
5704,53,Germany,11-06-2023,Suite,Online,4,3437.75,0,27502,June,Low Risk,1,18
5706,43,USA,31-01-2023,Suite,Corporate,100,10079.4,1,120952.8,January,Medium Risk,1,10
5711,55,Germany,26-05-2023,Suite,Online,28,8734.58,0,87345.8,May,Low Risk,2,14
5719,63,USA,28-02-2023,Suite,Agent,120,8310.74,1,33242.96,February,High Risk,1,3
5720,49,Germany,09-01-2023,Suite,Agent,74,5630.75,0,33784.5,January,Medium Risk,2,20
5722,55,India,16-06-2023,Suite,Online,103,9303.64,1,130250.96,June,High Risk,2,17
5724,57,UK,06-10-2023,Suite,Agent,74,7165.89,1,35829.45,October,Medium Risk,1,17
5725,63,India,10-07-2023,Suite,Online,35,6542.29,0,78507.48,July,Low Risk,2,14
5726,41,USA,30-08-2023,Suite,Online,130,10730.96,1,107309.6,August,High Risk,2,19
5727,52,USA,05-10-2023,Suite,Online,108,8746.95,1,113710.35,October,High Risk,2,8
5729,65,UAE,09-06-2023,Suite,Agent,27,6005.62,1,30028.1,June,Low Risk,2,17
5731,34,Germany,23-08-2023,Suite,Agent,53,7245.71,1,94194.23,August,Medium Risk,2,14
5732,18,USA,12-12-2023,Suite,Online,64,12003.24,1,24006.48,December,Medium Risk,1,20
5739,39,Germany,21-10-2023,Suite,Agent,158,13893.94,1,166727.28,October,High Risk,1,1
5740,30,USA,25-08-2023,Suite,Online,39,7026.39,0,49184.73,August,Low Risk,1,14
5741,42,India,09-06-2023,Suite,Corporate,129,11697.26,1,58486.3,June,High Risk,1,15
5742,65,USA,16-11-2023,Suite,Corporate,47,7965.9,1,79659,November,Low Risk,2,7
5744,68,Germany,03-10-2023,Suite,Online,58,2377.94,0,11889.7,October,Medium Risk,2,12
5745,29,India,17-10-2023,Suite,Online,159,5372.29,1,21489.16,October,High Risk,2,18
5748,32,UK,21-01-2023,Suite,Online,58,11654.95,0,81584.65,January,Medium Risk,2,9
5749,59,USA,01-12-2023,Suite,Agent,130,10949.44,1,76646.08,December,High Risk,1,3
5751,32,UAE,18-09-2023,Suite,Online,75,9806.67,1,117680.04,September,Medium Risk,2,5
5755,49,USA,29-09-2023,Suite,Online,22,11597.86,1,139174.32,September,Low Risk,2,15
5757,57,Germany,25-11-2023,Suite,Agent,179,10539.75,1,42159,November,High Risk,2,2
5760,44,India,20-06-2023,Suite,Agent,95,8492.02,0,25476.06,June,Medium Risk,2,15
5762,35,UK,22-10-2023,Suite,Corporate,89,6476.71,0,58290.39,October,Medium Risk,1,15
5763,30,Germany,10-01-2023,Suite,Online,48,11693.43,0,152014.59,January,Low Risk,1,7
5766,29,Germany,19-09-2023,Suite,Online,106,10144.08,1,81152.64,September,High Risk,2,7
5768,55,UAE,07-03-2023,Suite,Corporate,131,5265.34,1,26326.7,March,High Risk,1,1
5769,36,USA,21-10-2023,Suite,Agent,145,6627.71,1,39766.26,October,High Risk,1,5
5774,33,UAE,04-02-2023,Suite,Agent,174,9351.29,1,18702.58,February,High Risk,2,1
5775,56,UAE,14-02-2023,Suite,Corporate,30,10148.2,1,142074.8,February,Low Risk,1,9
5779,57,India,17-01-2023,Suite,Corporate,29,12156.13,0,170185.82,January,Low Risk,2,11
5787,30,Germany,07-01-2023,Suite,Online,102,11863.28,1,118632.8,January,High Risk,2,8
5788,43,UK,18-07-2023,Suite,Online,164,13585.95,1,149445.45,July,High Risk,2,18
5790,48,Germany,27-05-2023,Suite,Agent,148,6337.97,1,12675.94,May,High Risk,2,17
5791,21,USA,30-05-2023,Suite,Online,87,2013.9,0,28194.6,May,Medium Risk,2,8
5792,56,India,21-02-2023,Suite,Agent,167,7578.47,1,98520.11,February,High Risk,2,17
5793,25,Germany,31-08-2023,Suite,Corporate,113,9969.18,1,109660.98,August,High Risk,2,7
5796,49,India,19-04-2023,Suite,Corporate,165,6754.65,1,20263.95,April,High Risk,2,10
5805,51,USA,20-12-2023,Suite,Agent,71,4074.79,0,12224.37,December,Medium Risk,2,19
5808,49,Germany,17-01-2023,Suite,Online,168,2896.13,1,34753.56,January,High Risk,1,10
5810,25,Germany,05-11-2023,Suite,Agent,157,3032,1,6064,November,High Risk,1,12
5811,25,Germany,02-11-2023,Suite,Agent,127,11422.81,1,148496.53,November,High Risk,1,5
5816,27,UK,28-11-2023,Suite,Online,90,7803.54,0,101446.02,November,Medium Risk,1,5
5819,66,UAE,24-12-2023,Suite,Agent,26,2731.31,0,27313.1,December,Low Risk,2,8
5821,46,India,31-12-2023,Suite,Online,162,8433.51,1,25300.53,December,High Risk,2,7
5824,42,India,23-05-2023,Suite,Agent,126,12855.15,1,38565.45,May,High Risk,2,7
5825,58,USA,22-11-2023,Suite,Online,25,4062.07,1,4062.07,November,Low Risk,2,17
5840,34,Germany,04-03-2023,Suite,Corporate,41,3330.36,1,3330.36,March,Low Risk,2,12
5842,50,UK,05-03-2023,Suite,Agent,33,7136.43,0,49955.01,March,Low Risk,2,4
5843,18,UAE,08-02-2023,Suite,Corporate,137,12220.65,1,134427.15,February,High Risk,1,15
5844,32,Germany,10-05-2023,Suite,Online,4,7281.83,1,80100.13,May,Low Risk,2,6
5845,30,UK,25-04-2023,Suite,Agent,89,5075.83,0,45682.47,April,Medium Risk,2,5
5851,62,UK,22-09-2023,Suite,Corporate,28,8387.62,0,109039.06,September,Low Risk,2,7
5853,63,UK,30-11-2023,Suite,Agent,39,5329.24,0,69280.12,November,Low Risk,2,12
5857,64,USA,21-12-2023,Suite,Corporate,48,2683.04,0,26830.4,December,Low Risk,2,16
5863,42,UK,22-06-2023,Suite,Online,103,8316.59,1,58216.13,June,High Risk,1,3
5865,19,India,09-10-2023,Suite,Corporate,157,5443.03,1,32658.18,October,High Risk,1,13
5868,47,USA,06-01-2023,Suite,Agent,75,7774.65,0,31098.6,January,Medium Risk,1,14
5870,30,UK,14-07-2023,Suite,Corporate,144,7437.38,1,52061.66,July,High Risk,2,9
5876,35,UAE,10-09-2023,Suite,Agent,74,9049.81,0,117647.53,September,Medium Risk,2,17
5878,60,UAE,14-06-2023,Suite,Online,57,4517.09,0,54205.08,June,Medium Risk,1,13
5881,38,UAE,17-05-2023,Suite,Online,133,2976.85,1,29768.5,May,High Risk,2,16
5882,65,Germany,31-12-2023,Suite,Agent,19,14871.04,1,89226.24,December,Low Risk,2,8
5884,57,Germany,09-11-2023,Suite,Corporate,90,9614.76,1,76918.08,November,Medium Risk,2,13
5890,27,USA,09-11-2023,Suite,Agent,0,10603.3,0,53016.5,November,Low Risk,2,3
5895,47,USA,30-10-2023,Suite,Agent,169,8210.16,1,82101.6,October,High Risk,2,7
5899,64,USA,31-03-2023,Suite,Corporate,65,4356.62,1,39209.58,March,Medium Risk,2,18
5903,28,UAE,01-09-2023,Suite,Agent,171,6416.2,1,12832.4,September,High Risk,1,1
5905,33,USA,14-07-2023,Suite,Agent,33,14567.14,0,43701.42,July,Low Risk,1,17
5909,29,UK,22-12-2023,Suite,Agent,140,2750.71,1,24756.39,December,High Risk,1,11
5912,31,Germany,20-10-2023,Suite,Corporate,46,11567.16,0,138805.92,October,Low Risk,2,19
5914,25,UK,23-02-2023,Suite,Agent,48,12709.85,0,25419.7,February,Low Risk,2,12
5916,29,Germany,02-09-2023,Suite,Online,60,5971.57,0,17914.71,September,Medium Risk,1,6
5925,48,India,20-12-2023,Suite,Corporate,60,9720.4,1,77763.2,December,Medium Risk,1,1
5927,50,USA,20-08-2023,Suite,Agent,99,11544.77,0,103902.93,August,Medium Risk,2,5
5928,49,UK,22-11-2023,Suite,Corporate,117,7466.72,1,37333.6,November,High Risk,1,4
5930,38,USA,03-01-2023,Suite,Online,26,14331.01,1,28662.02,January,Low Risk,2,9
5931,38,UK,22-03-2023,Suite,Agent,145,9220.88,1,92208.8,March,High Risk,1,11
